clip	phoneme	word	mid	site_f0	site_f1	site_f2	site_f3	site_res	trk_p	trk_f1	trk_f2	trk_f3
david	EY1	hate	14.705	126.96	313.59	2248.96	3063.44	0.16498	119.854	330.07	2193.37	2683.89
david	UW1	you	15.055	131.99	386.58	1146.94	2213.76	0.38113	134.312	376.2595	1633.6750000000002	2518.325
david	AH0	and	15.14	95.59	495.01	1407.63	2354.81	0.53111	98.1972	481.07	1427.37	2613.56
david	D	and	15.219999999999999	89.56	231.36	1479.14	2511.03	0.27287	91.4172	222.536	1600.62	2658.93
david	AE1	have	15.355	95.45	576.56	1485.63	2235.81	0.26368	95.49285	582.822	1536.79	2313.27
david	EY1	hated	15.59	102.93	301.74	2217.16	2798.65	0.13067	101.0836	305.18449999999996	2242.6	3098.005
david	IH0	hated	15.77	103.83	267.17	2055.7	2663.06	0.32844	113.49305000000001	1318.1045	2895.3199999999997	3782.3650000000002
david	D	hated	15.82	90.47	262.84	2585.0	3424.43	0.53026	91.7243	234.334	1628.39	2615.99
david	UW1	you	15.920000000000002	100.99	330.84	1163.2	2215.24	0.28559	100.98949999999999	351.418	1534.525	2822.6000000000004
david	AO1	all	15.985000000000001	95.07	395.84	820.84	2677.79	0.06513	95.7718	449.043	914.452	2666.82
david	M	my	16.15	92.16	226.37	1206.11	2496.2	0.2399	91.5954	210.803	1568.385	2659.34
david	AY1	my	16.259999999999998	90.95	560.24	1624.25	2497.98	0.17034	91.2413	531.315	1579.07	2913.67
david	L	life	16.375	87.61	371.56	1097.25	3182.81	0.2556	85.8314	344.701	1417.12	2941.23
david	AY1	life	16.505000000000003	130.32	554.65	1637.31	2666.36	0.16624	126.661	525.713	1547.26	2532.5
david	Z	was	17.36		789.31	2505.45	3455.81	0.64232	96.25055	619.16	2485.42	3463.0
david	IH0	it	17.43	99.35	373.22	1746.1	2513.1	0.22797	101.09469999999999	270.5335	1765.98	2950.5950000000003
david	T	it	17.465	89.52	246.29	2187.01	3405.43	0.39259	95.4523	177.3795	1676.01	2746.91
david	B	because	17.505000000000003		117.2	1581.04	2596.8	0.1829	87.50305	300.262	1732.96	2872.72
david	IH0	because	17.565	90.49	341.54	1888.79	2318.11	0.39033	92.4024	305.7855	1920.65	2783.02
david	AH0	because	17.685000000000002	104.63	384.47	1522.81	2443.71	0.3048	104.85075	363.265	1649.81	2768.98
david	AY1	i	17.835	89.07	561.78	1481.91	2486.2	0.11552	89.66435	552.7335	1548.4450000000002	2840.26
david	IH1	wish	18.03	113.31	360.57	1701.53	2188.02	0.1855	114.38	368.764	1763.46	2584.61
david	IH0	to	18.27	92.52	330.06	2106.93	2498.6	0.49451	104.58930000000001	264.463	2004.21	2977.08
david	IH1	give	18.425	96.79	297.48	2075.53	2662.99	0.12316	98.8872	294.0165	2117.305	2911.795
david	UW1	you	18.655	77.88	271.82	2029.98	2931.08	0.37376	79.3792	266.515	2115.84	3282.93
david	P	pain	18.775		715.92	1414.61	2313.01	0.55331	116.6315	477.13	1522.28	2587.88
david	EY1	pain	18.950000000000003	104.62	403.56	2358.01	3052.59	0.39546	115.1645	396.9905	2119.915	2729.685
david	N	pain	19.17	150.68	217.2	1545.46	2618.45	0.22917	146.5485	287.55	1714.4	2670.8
david	AO1	was	19.775	143.41	446.19	761.86	2916.51	0.0	140.88299999999998	510.8455	1578.6675	3161.5649999999996
david	Z	was	19.84		325.88	2192.35	3295.28	0.38893	144.49	1677.02	3328.3	3790.1
david	IH0	it	19.915	108.77	379.14	1708.39	2572.5	0.23317	106.3022	368.762	1724.78	2783.41
david	T	it	19.96		310.63	1484.78	2505.99	0.28171	83.05185	283.581	1616.71	2749.62
david	B	because	20.009999999999998	96.91	291.09	1428.3	2732.3	0.33289	96.7273	287.49800000000005	1568.825	2735.3900000000003
david	IH0	because	20.06	96.33	425.9	1502.23	2603.85	0.4726	97.22955	412.2605	1556.315	2749.9849999999997
david	Z	because	20.165	96.45	631.77	1279.35	2441.07	0.38592	99.35345000000001	750.306	1896.1999999999998	2914.745
david	AY1	i	20.215	91.16	540.5	1442.97	2365.38	0.06417	92.0856	565.9905	1491.62	2520.645
david	W	wanted	20.305	101.33	327.33	751.69	2038.95	0.25825	99.0752	440.5345	1646.58	2590.2749999999996
david	AO1	wanted	20.39	123.16	431.38	701.98	3216.97	0.07697	122.625	576.8685	2435.855	3535.43
david	N	wanted	20.450000000000003	129.42	287.21	2079.18	2827.87	0.44686	126.407	281.495	1631.725	2725.68
david	IH0	wanted	20.495	126.69	264.71	2200.07	2798.16	0.40782	127.642	264.413	1625.495	2746.17
david	D	wanted	20.53	116.87	245.05	1954.96	2738.57	0.21622	126.306	250.55599999999998	1625.0900000000001	2691.6099999999997
david	AH0	to	20.674999999999997	91.68	386.72	1803.52	2493.99	0.52768	105.10335	362.701	1835.91	2709.3
david	G	give	20.715	75.19	389.12	1839.14	2700.47	0.49052	133.37855	389.8645	1946.16	2932.215
david	IH1	give	20.759999999999998		389.86	1828.43	2561.56	0.28976	74.22135	385.931	1856.11	2930.69
david	UW1	you	20.915	92.65	200.46	1573.82	2657.38	0.14519	88.24895000000001	204.238	1749.745	2789.5950000000003
david	OW1	so	21.455	90.52	471.15	1446.73	2311.65	0.43199	89.567	481.154	1539.42	2674.82
david	L	late	21.595	91.79	366.3	2325.52	2880.66	0.58457	84.8647	393.44050000000004	1557.21	2793.675
david	EY1	late	21.78		372.15	2226.88	2761.7	0.29395	103.48445	398.439	2151.11	2779.88
david	R	revenge	22.244999999999997	90.39	348.74	1147.54	2242.42	0.1854	90.7649	330.2645	1455.995	2589.11
david	IY0	revenge	22.314999999999998	89.92	349.31	1861.88	2323.61	0.36183	89.9724	361.418	2002.85	2420.68
david	V	revenge	22.41	87.37	1051.31	2138.78	2789.81	0.9865	89.67054999999999	466.711	2010.52	3026.44
david	EH1	revenge	22.560000000000002	128.64	495.66	1718.92	2271.63	0.32761	123.6275	466.711	1799.25	2506.94
david	N	revenge	22.755000000000003	80.69	237.5	790.65	2267.39	0.10153	80.777	220.437	1750.975	2577.2200000000003
david	R	for	23.21	82.67	490.27	824.06	2741.95	0.30223	83.439	535.8530000000001	2910.295	3489.99
david	DH	that	23.259999999999998	88.76	420.04	1576.28	2770.0	0.53232	82.28190000000001	442.231	1490.72	2598.23
david	AE1	that	23.345	84.29	653.61	1462.07	2301.48	0.36702	85.6847	633.445	1560.11	2382.36
david	AY1	time	23.65	83.01	603.57	1436.83	2416.7	0.16734	83.6724	613.227	1461.35	2501.21
david	M	time	23.78	82.62	223.47	1401.77	2256.9	0.28214	83.0356	393.795	1903.78	3179.27
david	UW1	you	24.205	83.05	272.27	1861.27	2586.24	0.33697	87.835	1666.41	2277.66	3501.28
david	EY1	saved	24.46	92.66	393.89	2016.49	2839.93	0.29611	92.7526	381.126	2036.64	2857.11
david	V	saved	24.57	82.53	328.03	1954.8	2414.1	0.44012	83.98035	326.4675	1928.56	3007.255
david	M	my	24.72	82.5	230.24	1022.28	2173.0	0.20213	85.5005	234.356	1633.01	2521.78
david	AY1	my	24.825		623.18	1458.58	2270.07	0.20895	74.8529	609.3015	1559.48	2778.8599999999997
david	L	life	24.93	100.73	360.36	1086.49	3029.72	0.23449	95.5197	333.7095	1304.9099999999999	2744.29
david	AY1	life	25.075000000000003	85.3	618.21	1554.84	2298.44	0.23944	120.887	616.3064999999999	1508.575	2873.0550000000003
david	N	and	25.975	80.86	252.75	1508.81	2577.57	0.27518	80.9357	261.012	1594.78	2669.37
david	D	and	26.04	78.57	1561.6	2074.3	3115.55	1.0	80.431	1080.261	2178.955	3176.44
david	ER0	from	26.185	93.46	541.23	917.45	1854.41	0.41446	92.9854	554.0625	1958.94	2512.585
david	M	from	26.259999999999998	81.62	243.25	1144.19	2289.96	0.0	83.2995	242.131	1701.49	3044.57
david	AH0	a	26.365000000000002		536.16	1597.69	2646.36	0.63633	80.5016	514.615	1545.16	2962.99
david	IH1	fearful	26.57	121.02	365.0	1977.14	2435.05	0.26551	123.855	388.7715	1924.54	2675.615
david	L	fearful	26.86		425.28	1659.17	3155.23	0.49698	69.12944999999999	418.5075	2377.65	3184.86
david	D	death	26.95		485.38	1818.99	2505.23	0.62713	78.624	389.90700000000004	1571.845	2856.96
david	EH1	death	27.1		590.75	1775.16	2616.83	0.53817	108.8415	584.928	1717.21	2692.09
david	AA1	ah	27.955	92.21	539.21	1036.06	2943.87	0.16442	91.53245	601.3115	1082.725	2810.38
david	N	no	28.23	82.74	262.78	1734.36	2514.88	0.33763	85.87955	263.3865	1537.17	2645.81
david	OW1	no	28.535	79.47	376.67	1359.52	2354.26	0.17873	89.5501	447.845	1477.185	2567.5
fern	AE1	that	0.5349999999999999	167.39	721.44	1607.84	2826.81	0.50461	174.746	634.4695	1605.33	2860.815
fern	K	quick	0.815		884.43	1693.18	2444.57	0.56012	161.079	371.589	1568.39	2582.97
fern	EY1	beige	0.9850000000000001	152.34	453.77	2219.16	2689.4	0.47894	155.835	437.97299999999996	2209.05	2702.7200000000003
fern	AA1	fox	1.335	144.28	679.89	1172.38	2632.05	0.47629	149.731	663.389	1252.29	2734.285
fern	K	fox	1.46		937.65	1511.11	2608.89	0.54359	148.105	393.396	1499.65	2724.08
fern	AH1	jumps	1.705	153.92	472.08	1536.91	2817.38	0.4155	156.21300000000002	476.737	1732.48	2836.27
fern	M	jumps	1.75	166.83	261.85	1470.79	2544.11	0.36316	154.635	324.65200000000004	1495.46	2677.4300000000003
fern	P	jumps	1.79	150.45	166.97	1680.46	2598.76	0.23037	156.597	891.7049999999999	2093.76	3121.715
fern	S	jumps	1.855		1414.27	2459.93	3147.48	0.77545	148.5765	527.2	1677.05	2686.32
fern	N	in	1.96	151.0	286.58	1863.29	2877.9	0.40063	149.074	261.245	1772.15	2664.44
fern	DH	the	2.01	160.85	262.52	2063.09	2882.88	0.44491	151.239	261.245	1840.18	3007.23
fern	IY0	the	2.0949999999999998	142.15	365.86	2432.05	2881.21	0.56304	153.301	318.469	2351.985	2806.815
fern	EH1	air	2.21	133.51	643.65	1759.81	2371.45	0.64037	138.52949999999998	592.2015	1947.6399999999999	2544.005
fern	OW1	over	2.56	157.17	536.25	1358.24	2546.96	0.56761	139.881	487.888	1381.6799999999998	2682.645
fern	V	over	2.645	147.18	195.11	1374.29	2567.79	0.22331	142.03300000000002	389.715	1300.23	2643.34
fern	IY1	each	2.8	145.54	352.04	2335.11	2676.15	0.49975	145.59	358.126	2355.97	2700.04
fern	IH1	thin	3.115	161.54	440.34	1933.48	2926.33	0.44094	169.3825	361.032	1865.715	2992.26
fern	N	thin	3.215	140.98	279.87	1777.42	2708.3	0.37249	144.972	265.1635	1712.4499999999998	2760.2799999999997
fern	D	dog	3.31	141.79	300.34	1789.79	2596.39	0.4129	141.65800000000002	247.88	1603.12	2723.365
fern	AO1	dog	3.4699999999999998		682.84	1200.14	2699.26	0.65183	138.2865	631.2835	1195.5	2737.8450000000003
fern	G	dog	3.6399999999999997		425.78	1721.35	2995.34	0.50017	159.7825	411.263	1308.36	2717.56
fern	K	look	4.075		1434.79	2076.43	2779.91	0.95401	145.267	461.6905	1528.025	2755.8199999999997
fern	AY1	i	4.375	177.88	673.46	1719.41	2523.19	0.39834	131.8771	629.379	1593.2150000000001	2622.1000000000004
fern	SH	shout	4.51		1542.54	2497.67	2893.3	0.50375	165.323	1041.085	2535.8	3293.4
fern	HH	he's	5.095000000000001	145.19	182.95	2285.09	2707.92	0.38212	160.749	344.99	2048.02	2435.03
fern	IY1	he's	5.15	162.76	327.42	2290.78	2782.43	0.44654	146.121	302.6845	2255.0600000000004	2737.4849999999997
fern	Z	he's	5.23		805.08	2094.89	3083.3	0.58689	151.294	473.6335	2007.635	2937.62
fern	OY1	foiled	5.465	148.98	503.06	1185.02	2626.93	0.39952	149.55	492.482	1099.86	2682.16
fern	L	foiled	5.585	172.89	460.53	1231.5	2903.44	0.43654	163.19400000000002	460.6865	1310.8600000000001	2845.4750000000004
fern	D	foiled	5.655	156.75	894.2	2145.72	2984.53	1.0	165.24599999999998	973.983	2057.0150000000003	3278.76
fern	UW1	you	5.79	152.24	364.99	1654.35	2553.2	0.45579	152.391	316.3135	1980.4450000000002	2597.1949999999997
fern	AH0	again	5.845000000000001	155.41	402.33	1768.75	2512.12	0.47046	153.373	403.322	1700.45	2588.81
fern	G	again	5.92		391.56	2143.3	2463.36	0.55388	150.2785	333.845	1703.61	2519.67
fern	EH1	again	6.025		658.24	1821.78	2663.0	0.68975	124.7475	608.442	1884.825	2702.8199999999997
fern	N	again	6.21	162.84	211.67	1722.86	2651.1	0.25801	96.4836	224.348	1613.05	2733.535
fern	IY0	creating	6.67	149.32	407.58	2351.64	2711.43	0.67148	155.8955	394.468	2358.185	2551.475
fern	EY1	creating	6.74	149.71	439.86	2254.63	2787.54	0.45514	147.1805	422.953	2288.06	2723.15
fern	T	creating	6.779999999999999		435.25	2059.2	2787.73	0.49145	149.2515	347.902	2266.78	2778.38
fern	NG	creating	6.885	158.64	274.84	1508.28	2455.46	0.32721	158.198	271.01	1699.33	2588.53
fern	K	chaos	6.994999999999999		621.26	2219.2	2636.68	0.54855	158.015	422.7315	1966.22	2687.91
fern	EY1	chaos	7.105	162.68	657.01	1947.98	2531.48	0.88258	166.039	612.718	1976.84	2563.84
jenn	ER0	rearrange	0.595	180.2	466.9	1367.79	2338.05	0.45351	183.26850000000002	440.792	1411.34	2511.52
jenn	EY1	rearrange	0.6950000000000001		568.52	2467.76	3059.37	0.79769	125.09345	507.016	2265.23	2808.88
jenn	AH0	a	0.9650000000000001	166.06	602.96	1296.29	2963.29	0.67086	169.206	506.50149999999996	1371.8000000000002	2856.095
jenn	AY1	wife's	1.105	164.16	706.99	1967.07	2962.43	0.55436	162.459	601.451	1711.75	2919.1099999999997
jenn	EH1	affection	1.4449999999999998		643.52	1983.06	2866.76	0.71158	140.48399999999998	596.175	1789.17	2772.76
jenn	K	affection	1.5150000000000001		315.39	2243.38	2695.98	0.38875	150.677	331.011	1976.27	2647.1
jenn	N	affection	1.7850000000000001	168.35	265.48	1906.18	3394.96	0.37775	119.26765	237.428	1670.21	2762.51
jenn	EH1	when	2.325	151.94	606.61	1862.69	2970.22	0.59831	163.0335	551.2345	1425.18	2923.815
jenn	EY1	they	2.4699999999999998	131.1	470.81	2513.59	3226.62	0.5845	146.582	486.968	2522.74	3356.78
jenn	D	dislocate	2.54		400.58	2194.44	2915.03	0.60699	154.43200000000002	1147.803	2322.14	3093.005
jenn	IH1	dislocate	2.6100000000000003	169.07	475.85	2026.06	3088.86	0.55197	168.482	405.278	2090.45	3128.22
jenn	S	dislocate	2.6950000000000003		669.03	2109.39	2884.26	0.38902	160.017	589.852	1762.2	2935.26
jenn	OW0	dislocate	2.815	164.23	488.85	1518.36	3106.43	0.51691	169.36599999999999	446.918	1476.62	3126.71
jenn	K	dislocate	2.9		653.58	2473.53	2783.97	0.62946	163.128	513.695	2324.065	3175.9700000000003
jenn	T	dislocate	3.0549999999999997		287.59	1679.11	2849.79	0.30888	92.86185	482.908	2410.41	2828.49
jenn	M	my	3.1		243.62	1631.64	2563.44	0.37129	84.0608	189.029	1681.4050000000002	2417.415
jenn	AY1	my	3.16		437.15	1949.15	2719.3	0.09517	97.03565	386.1025	1819.195	2661.73
jenn	B	brain	3.265		185.21	1955.47	2571.57	0.3395	148.509	864.568	2123.895	3085.73
jenn	EY1	brain	3.505		587.25	2669.24	3079.32	0.8861	112.8803	497.024	2634.46	3399.435
jenn	AE1	amputate	4.285	172.29	673.76	2682.31	3143.22	0.73742	177.132	630.879	2769.59	3344.92
jenn	M	amputate	4.365	171.14	253.74	1638.93	2673.35	0.39004	173.757	440.9525	2640.1499999999996	3749.705
jenn	P	amputate	4.42		713.26	2189.49	3067.16	0.70403	177.862	875.471	2075.585	3109.8
jenn	AH0	amputate	4.52	163.37	358.76	2460.56	3105.98	0.55858	169.0	329.2835	2581.55	3188.455
jenn	EY2	amputate	4.67	139.61	381.96	2610.8	3134.36	0.40331	149.764	345.061	2504.65	3103.86
jenn	AY1	my	4.855	158.09	719.96	2264.36	3028.44	0.69597	144.737	388.355	1802.68	2729.7
jenn	EH1	freckled	5.025	157.9	720.93	1867.51	2535.35	0.83133	157.255	617.8835	1729.92	2326.5699999999997
jenn	D	freckled	5.225		186.39	1030.33	2903.15	0.13216	174.075	339.901	1575.56	3037.01
jenn	AH0	bosom	5.535		489.35	1524.43	3235.28	0.54857	77.2328	355.71000000000004	1535.95	2779.3900000000003
jenn	M	bosom	5.665	173.06	194.73	1834.16	2384.96	0.338	174.6705	312.34950000000003	1639.185	2637.73
jenn	M	make	6.12		290.66	1601.96	2538.53	0.44309	173.10649999999998	230.0975	1576.8049999999998	2550.005
jenn	EY1	make	6.234999999999999	168.65	416.96	2649.53	3305.33	0.49205	172.3865	366.048	2594.55	3390.5249999999996
jenn	K	make	6.305		345.97	2101.27	2793.95	0.36991	161.78449999999998	440.27	1641.6550000000002	2982.2650000000003
jenn	IY1	me	6.425	168.02	308.1	2849.68	3204.02	0.51653	168.337	206.598	2913.12	3396.67
jenn	B	bearded	6.525	151.74	190.6	1564.1	2895.69	0.25693	151.861	187.817	1708.425	2793.275
jenn	IH1	bearded	6.625	163.26	368.78	2456.4	2914.98	0.39492	163.249	338.58	2172.76	2675.51
jenn	D	bearded	6.765000000000001	169.14	240.46	2034.82	2938.16	0.39464	166.142	372.227	1922.64	2797.83
jenn	AH0	bearded	6.845000000000001		579.0	2041.51	3087.81	0.80082	73.1159	447.44899999999996	1963.67	3054.435
jenn	D	bearded	6.955		368.61	1838.47	3056.86	0.49954	175.489	252.1	1924.33	3061.27
jenn	AY1	like	7.2	156.32	763.74	1848.49	3178.6	0.6016	151.6415	644.2550000000001	1776.71	3128.075
jenn	AH0	a	7.35	135.58	654.1	1693.35	2989.76	0.83757	141.136	1080.302	2078.05	3276.56
jenn	M	man	7.445		269.04	1772.57	2437.47	0.44788	93.85230000000001	250.4355	1706.62	2612.375
jenn	AE1	man	7.59		911.6	2201.05	2974.2	0.94203	109.52250000000001	610.707	2161.01	2798.86
jenn	N	man	7.79	172.98	269.43	1839.38	3062.62	0.36971	115.9171	265.21500000000003	1654.1999999999998	2878.525
jenn	L	blush	8.42	185.59	377.26	979.46	3314.52	0.23244	185.794	361.086	1148.63	2770.56
jenn	AH1	blush	8.515	181.67	857.15	1680.96	3171.34	1.0	182.616	637.578	1498.54	3251.05
jenn	M	my	8.765	197.9	237.26	1766.87	2343.21	0.39318	182.9035	340.567	1665.65	2625.585
jenn	AY1	my	8.835	175.63	696.32	2374.28	2979.74	0.70069	176.264	426.709	2308.07	2831.92
jenn	S	spirit	8.935		936.28	2236.76	2806.71	0.52785	168.788	669.599	2221.175	3004.52
jenn	IH1	spirit	9.095	161.66	438.29	2421.73	2887.48	0.55818	163.3945	365.709	2418.5950000000003	2948.2799999999997
jenn	R	spirit	9.17	156.27	600.43	1857.64	2207.68	0.82287	157.715	558.928	1927.82	3871.05
jenn	IH0	spirit	9.245	152.5	593.08	2206.26	2850.91	0.85911	152.152	580.375	2056.605	2560.255
jenn	N	in	9.440000000000001	164.48	263.32	1839.57	2898.93	0.36051	165.228	1192.038	2643.745	3197.5150000000003
jenn	DH	thy	9.495000000000001	173.18	477.41	2090.33	2634.34	0.72638	161.907	218.662	1661.81	2694.72
jenn	AY1	thy	9.585		808.96	1922.16	2895.13	0.70704	154.122	760.362	2100.65	2905.34
jenn	AE1	fastness	9.84	163.73	935.38	1723.85	2875.66	0.84234	164.85449999999997	843.6865	1670.9499999999998	2866.3
jenn	S	fastness	9.95		914.69	2073.76	3045.73	0.49333	157.119	1409.62	2698.4	3727.19
jenn	AH0	fastness	10.21		686.07	1854.21	3087.81	0.92227	80.37379999999999	368.2205	1763.5	3270.745
jenn	L	blush	10.91	168.33	454.5	1035.92	3235.3	0.37303	174.409	474.323	1405.17	2690.2799999999997
jenn	AH1	blush	10.989999999999998	164.86	812.66	1783.76	3007.16	1.0	167.16	715.0495000000001	1593.9499999999998	3111.05
jenn	AY1	my	11.34		676.23	2237.64	2998.72	0.61195	159.916	484.5345	2211.0150000000003	3222.425
jenn	EY1	clay	12.43		489.77	2483.34	3062.16	0.62105	82.82130000000001	614.827	2400.61	3275.32
jenn	EH1	seven	13.235	192.28	697.03	1891.93	3105.77	0.79075	195.89600000000002	596.1220000000001	1847.0900000000001	3196.07
jenn	V	seven	13.295	169.76	528.33	2199.3	3143.57	0.63265	190.039	592.7325	1787.01	3027.95
jenn	IH1	years	13.5	187.14	514.6	2195.85	2599.65	0.69036	187.3225	385.2235	2401.365	3100.695
jenn	R	years	13.555	182.85	607.0	1916.94	2415.98	0.85314	183.00850000000003	521.772	1829.85	2313.94
jenn	Z	years	13.629999999999999		701.59	2130.57	3443.1	0.54637	174.7265	492.3	1801.97	3049.91
jenn	V	of	13.735	171.64	669.13	2251.16	3014.91	0.74242	177.837	889.433	2093.45	3086.335
jenn	AO1	troth	14.02	173.56	804.46	1230.79	3031.27	1.0	174.30200000000002	767.6175000000001	1239.565	2962.875
jenn	TH	troth	14.129999999999999		730.95	1146.22	2420.68	0.42022	77.357	406.673	1605.79	3153.15
jenn	AO1	taught	14.645	176.71	706.39	1215.1	2974.41	0.69404	176.41	598.051	1218.15	2932.96
jenn	T	taught	14.745000000000001		819.77	1460.68	3038.64	0.61837	165.119	829.7815	2091.9900000000002	3308.0
jenn	R	more	15.309999999999999	181.44	535.88	1517.24	2372.64	0.60647	182.328	485.502	1522.97	2566.11
jenn	DH	than	15.370000000000001	171.05	218.75	1604.94	2975.35	0.28137	173.18650000000002	299.927	1472.88	2927.64
jenn	AH0	than	15.41	171.97	549.91	1742.8	3034.79	0.29765	176.40300000000002	458.238	1640.85	2948.79
jenn	N	than	15.465	168.29	399.38	1549.63	2885.9	0.50524	168.053	186.73250000000002	1637.075	3033.215
jenn	W	wifehood	15.545	171.72	216.34	1367.93	2933.23	0.21394	166.636	282.5485	2023.5300000000002	3074.6800000000003
jenn	AY1	wifehood	15.65		634.23	2156.33	2944.49	0.50881	168.428	568.087	1952.31	2763.08
jenn	F	wifehood	15.735		191.13	1870.71	2652.56	0.19768	366.4555	2478.46	3076.51	4092.3450000000003
jenn	HH	wifehood	15.82		264.73	1700.37	2889.28	0.28532	149.766	181.633	2018.21	3313.39
jenn	EH1	every	16.145		669.03	2164.94	2909.52	0.82146	107.5156	507.392	2095.875	3124.505
jenn	V	every	16.245	172.14	1344.36	2171.12	3175.1	1.0	167.418	1528.67	2565.06	3574.79
jenn	IY0	every	16.36		336.75	2528.85	2883.92	0.44276	91.3546	293.935	1876.865	2595.285
jenn	M	may	16.425		245.93	1846.31	2775.29	0.42684	93.50435	247.188	1603.6	2733.34
jenn	EY1	may	16.6		652.12	2419.26	3053.23	0.97797	163.588	481.789	2020.0	2850.19
kristen	AH0	apothecary	0.45499999999999996	249.24	356.25	1669.65	2826.47	0.37804	300.735	394.177	1602.68	2568.76
kristen	AA1	apothecary	0.6599999999999999	165.86	946.07	1264.67	1993.99	0.98197	176.279	996.823	2821.64	3465.39
kristen	TH	apothecary	0.75		968.56	1793.23	2913.97	0.74438	145.554	1380.79	2766.865	3647.08
kristen	R	apothecary	1.04	75.77	606.78	1729.2	2254.62	0.79003	75.78685	536.979	1507.21	2250.45
kristen	IY0	apothecary	1.13	151.74	385.7	2178.84	2696.21	0.55736	81.2323	323.7125	1972.815	2566.05
kristen	AH0	appeared	1.255	220.22	595.36	1650.52	2875.91	0.73843	394.7725	931.296	2070.51	3264.205
kristen	IH1	appeared	1.4649999999999999	316.63	417.65	1963.52	2437.0	0.39234	318.0715	394.217	2248.81	3009.4
kristen	R	appeared	1.52	283.13	383.03	1992.42	2586.28	0.52236	288.1205	391.791	2042.25	2965.075
kristen	L	little	1.7	209.92	261.74	1442.09	2814.92	0.17253	221.57299999999998	292.145	1481.29	2702.6850000000004
kristen	L	little	1.84	183.63	363.83	1005.25	2497.96	0.2178	193.332	362.712	1424.88	2682.7
kristen	P	puzzled	1.935		563.07	1135.58	2667.64	0.39389	66.98345	1280.803	2509.975	3499.55
kristen	AH1	puzzled	2.04	171.5	758.14	1248.09	3121.1	0.84188	175.598	725.31	1152.11	3160.96
kristen	L	puzzled	2.23		550.7	1000.92	3180.56	0.51917	81.5017	411.4355	1001.072	2571.6049999999996
kristen	D	puzzled	2.38		997.45	1690.48	3380.46	1.0	387.76200000000006	1378.6100000000001	2514.2749999999996	3793.505
kristen	W	was	3.0149999999999997	257.81	410.93	1179.16	2548.91	0.49891	260.781	434.982	1778.3049999999998	2919.385
kristen	AH0	was	3.075	261.96	382.31	1881.76	3021.76	0.32502	263.359	314.90250000000003	1653.79	2939.91
kristen	AE1	standing	3.3449999999999998	306.48	462.45	1181.59	2150.81	0.01573	302.73199999999997	667.021	2076.02	3495.85
kristen	N	standing	3.415	324.6	327.26	1358.83	2515.69	0.35629	327.021	346.89099999999996	1738.275	2738.1400000000003
kristen	D	standing	3.465	331.3	340.49	2074.6	3031.72	0.51527	332.062	336.991	1718.905	2630.4049999999997
kristen	IH0	standing	3.495	325.89	348.27	926.5	2642.49	0.19869	324.75800000000004	336.39	1660.935	2652.185
kristen	NG	standing	3.53	297.35	331.03	2550.56	3357.16	0.60919	319.0595	902.2015	2275.085	3128.76
kristen	AO1	before	3.865	161.66	581.08	1001.25	2807.15	0.42017	167.96	629.8544999999999	1060.76	2783.895
kristen	R	before	3.935		728.07	1453.93	2091.89	0.8908	140.561	603.717	1339.495	2243.315
kristen	HH	him	4.0200000000000005		698.91	1944.2	2358.0	0.699	125.822	965.424	2394.01	3276.29
kristen	IH1	him	4.1	147.89	720.38	2048.19	3003.02	1.0	154.1395	710.913	2062.27	3073.6
kristen	M	him	4.22		181.26	1807.87	2665.31	0.30906	137.61	221.0025	1653.785	2652.13
kristen	IY1	he	4.76	220.95	247.75	2294.04	2757.4	0.30197	225.4365	256.895	2138.55	2664.02
kristen	Z	his	5.29		754.18	1958.35	2827.36	0.54353	318.1995	414.0425	1788.85	3105.0299999999997
kristen	AY1	eyes	5.48	192.73	359.35	1252.03	2012.35	0.0	168.209	803.349	1723.22	3079.0
kristen	Z	eyes	5.675000000000001	154.33	1120.31	1867.16	2816.97	0.69224	163.418	493.6575	2109.785	3239.415
kristen	AA1	on	5.745	149.92	598.35	1491.5	2778.87	0.4984	158.2885	372.574	1442.44	3315.575
kristen	N	on	5.795	152.77	276.84	1490.91	2909.15	0.30781	150.308	267.1335	1706.23	2972.39
kristen	M	me	5.85	162.69	302.95	1626.44	2711.78	0.4696	164.981	301.7065	1596.13	2643.63
kristen	IY1	me	5.895	166.85	342.35	954.36	2797.49	0.22222	166.477	318.913	2560.4	3413.38
kristen	EH1	very	6.225	261.7	767.0	2118.35	2854.8	1.0	256.97	712.135	2180.835	3066.745
kristen	R	very	6.3100000000000005	250.06	603.83	1817.37	2509.51	0.81481	254.72	481.5885	2105.15	3427.335
kristen	IY0	very	6.375	193.68	355.54	2448.27	2899.51	0.49702	197.1665	326.0525	2163.34	2826.05
kristen	S	steadily	6.475		1002.29	2168.28	2480.35	0.54689	169.228	917.5435	2306.745	3458.2700000000004
kristen	EH1	steadily	6.665	155.13	725.5	2109.26	3244.22	0.91798	159.877	633.486	2128.9700000000003	3232.48
kristen	D	steadily	6.71		1103.6	2261.97	2789.17	1.0	152.56900000000002	668.3254999999999	2042.825	3156.005
kristen	IY0	steadily	6.995		327.33	2643.1	3069.63	0.42969	135.562	1042.698	2805.835	3232.7349999999997
kristen	IH0	his	7.875	255.49	478.1	2335.36	3099.29	0.63501	242.872	347.856	2334.1000000000004	3363.295
kristen	Z	his	7.965		711.3	1899.23	2672.18	0.5155	223.74650000000003	701.679	1959.97	3317.91
